,season,Player,Pos,Age,team,PTS,AST,BLK,TOV,STL,ORB,DRB,MP,G,GS,PF,FTA,FGA,3PA,3P,FG,FT,PER,WS,ppg,ast_pg,blk_pg,tov_pg,stl_pg,reb_pg,min_pg,FG%,FT%,3P%
16281,2002-2003,Roger Mason,SF,22.0,CHI,30.0,12.0,0.0,5.0,4.0,2.0,10.0,113.0,17.0,0.0,20.0,2.0,31.0,18.0,6.0,11.0,2.0,7.4,0.1,1.7647058823529411,0.7058823529411765,0.0,0.29411764705882354,0.23529411764705882,0.7058823529411765,6.647058823529412,0.3548387096774194,1.0,0.3333333333333333
16277,2002-2003,Anthony Mason,C,36.0,MIL,466.0,209.0,12.0,79.0,32.0,90.0,326.0,2119.0,65.0,58.0,147.0,117.0,393.0,1.0,0.0,191.0,84.0,11.3,3.1,7.1692307692307695,3.2153846153846155,0.18461538461538463,1.2153846153846153,0.49230769230769234,6.4,32.6,0.4860050890585242,0.717948717948718,0.0
16276,2002-2003,Jamal Mashburn,SF,30.0,NOH,1772.0,462.0,17.0,230.0,83.0,66.0,432.0,3321.0,82.0,81.0,196.0,369.0,1586.0,306.0,119.0,670.0,313.0,18.0,9.0,21.609756097560975,5.634146341463414,0.2073170731707317,2.8048780487804876,1.0121951219512195,6.073170731707317,40.5,0.4224464060529634,0.8482384823848238,0.3888888888888889
16275,2002-2003,Kenyon Martin,PF,25.0,NJN,1283.0,185.0,70.0,192.0,98.0,164.0,476.0,2628.0,77.0,77.0,294.0,392.0,1082.0,43.0,9.0,509.0,256.0,16.9,7.1,16.662337662337663,2.4025974025974026,0.9090909090909091,2.4935064935064934,1.2727272727272727,8.311688311688311,34.12987012987013,0.4704251386321627,0.6530612244897959,0.20930232558139536
16274,2002-2003,Donyell Marshall,PF,29.0,CHI,1042.0,137.0,85.0,135.0,95.0,234.0,465.0,2378.0,78.0,53.0,234.0,221.0,918.0,87.0,33.0,421.0,167.0,18.4,6.0,13.35897435897436,1.7564102564102564,1.0897435897435896,1.7307692307692308,1.2179487179487178,8.961538461538462,30.487179487179485,0.45860566448801743,0.755656108597285,0.3793103448275862
16273,2002-2003,Donny Marshall,SF,30.0,NJN,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,-20.7,-0.1,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,2.0,0.0,,0.0
16272,2002-2003,Sean Marks,PF,27.0,MIA,54.0,3.0,6.0,14.0,5.0,8.0,27.0,223.0,23.0,0.0,37.0,15.0,59.0,1.0,0.0,22.0,10.0,3.8,-0.2,2.347826086956522,0.13043478260869565,0.2608695652173913,0.6086956521739131,0.21739130434782608,1.5217391304347827,9.695652173913043,0.3728813559322034,0.6666666666666666,0.0
16271,2002-2003,Shawn Marion,SF,24.0,PHO,1716.0,198.0,95.0,157.0,185.0,199.0,574.0,3373.0,81.0,81.0,208.0,295.0,1466.0,364.0,141.0,662.0,251.0,21.3,13.0,21.185185185185187,2.4444444444444446,1.1728395061728396,1.9382716049382716,2.2839506172839505,9.54320987654321,41.641975308641975,0.451568894952251,0.8508474576271187,0.3873626373626374
16270,2002-2003,Stephon Marbury,PG,25.0,PHO,1806.0,654.0,20.0,263.0,108.0,53.0,210.0,3240.0,81.0,81.0,200.0,467.0,1530.0,296.0,89.0,671.0,375.0,20.1,9.6,22.296296296296298,8.074074074074074,0.24691358024691357,3.246913580246914,1.3333333333333333,3.246913580246914,40.0,0.43856209150326797,0.8029978586723768,0.30067567567567566
16269,2002-2003,Danny Manning,PF,36.0,DET,34.0,7.0,3.0,7.0,9.0,7.0,11.0,89.0,13.0,0.0,11.0,6.0,32.0,8.0,3.0,13.0,5.0,17.9,0.2,2.6153846153846154,0.5384615384615384,0.23076923076923078,0.5384615384615384,0.6923076923076923,1.3846153846153846,6.846153846153846,0.40625,0.8333333333333334,0.375
16268,2002-2003,Matt Maloney,PG,31.0,ATL,24.0,17.0,0.0,5.0,4.0,1.0,6.0,103.0,14.0,0.0,9.0,5.0,25.0,15.0,5.0,8.0,3.0,9.2,0.1,1.7142857142857142,1.2142857142857142,0.0,0.35714285714285715,0.2857142857142857,0.5,7.357142857142857,0.32,0.6,0.3333333333333333
16294,2002-2003,Brad Miller,C,26.0,IND,955.0,193.0,43.0,118.0,65.0,185.0,418.0,2270.0,73.0,72.0,203.0,357.0,667.0,16.0,5.0,329.0,292.0,19.3,9.6,13.082191780821917,2.643835616438356,0.589041095890411,1.6164383561643836,0.8904109589041096,8.26027397260274,31.095890410958905,0.49325337331334335,0.8179271708683473,0.3125
16396,2002-2003,Ansu Sesay,SF,26.0,SEA,94.0,23.0,5.0,25.0,14.0,34.0,39.0,448.0,45.0,4.0,62.0,21.0,107.0,0.0,0.0,41.0,12.0,6.1,-0.1,2.088888888888889,0.5111111111111111,0.1111111111111111,0.5555555555555556,0.3111111111111111,1.6222222222222222,9.955555555555556,0.38317757009345793,0.5714285714285714,
16298,2002-2003,Reggie Miller,SG,37.0,IND,882.0,170.0,4.0,66.0,62.0,21.0,151.0,2117.0,70.0,70.0,89.0,230.0,637.0,318.0,113.0,281.0,207.0,15.9,7.4,12.6,2.4285714285714284,0.05714285714285714,0.9428571428571428,0.8857142857142857,2.4571428571428573,30.242857142857144,0.4411302982731554,0.9,0.3553459119496855
16300,2002-2003,Yao Ming,C,22.0,HOU,1104.0,137.0,147.0,173.0,31.0,196.0,479.0,2382.0,82.0,72.0,230.0,371.0,805.0,2.0,1.0,401.0,301.0,20.6,8.7,13.463414634146341,1.670731707317073,1.7926829268292683,2.1097560975609757,0.3780487804878049,8.231707317073171,29.048780487804876,0.49813664596273294,0.8113207547169812,0.5
16332,2002-2003,Michael Olowokandi,C,27.0,LAC,441.0,47.0,79.0,98.0,18.0,57.0,271.0,1369.0,36.0,36.0,110.0,105.0,436.0,0.0,0.0,186.0,69.0,10.5,-0.2,12.25,1.3055555555555556,2.1944444444444446,2.7222222222222223,0.5,9.11111111111111,38.02777777777778,0.42660550458715596,0.6571428571428571,
16328,2002-2003,Dean Oliver,PG,24.0,GSW,22.0,23.0,0.0,10.0,7.0,8.0,8.0,93.0,15.0,0.0,9.0,8.0,29.0,6.0,1.0,7.0,7.0,11.2,-0.1,1.4666666666666666,1.5333333333333334,0.0,0.6666666666666666,0.4666666666666667,1.0666666666666667,6.2,0.2413793103448276,0.875,0.16666666666666666
16327,2002-2003,Mehmet Okur,PF,23.0,DET,494.0,71.0,39.0,66.0,25.0,117.0,218.0,1366.0,72.0,9.0,167.0,131.0,423.0,112.0,38.0,180.0,96.0,14.8,3.8,6.861111111111111,0.9861111111111112,0.5416666666666666,0.9166666666666666,0.3472222222222222,4.652777777777778,18.97222222222222,0.425531914893617,0.732824427480916,0.3392857142857143
16326,2002-2003,Lamar Odom,SF,23.0,LAC,714.0,178.0,41.0,140.0,42.0,59.0,267.0,1679.0,49.0,47.0,181.0,175.0,611.0,129.0,42.0,268.0,136.0,14.6,2.2,14.571428571428571,3.63265306122449,0.8367346938775511,2.857142857142857,0.8571428571428571,6.653061224489796,34.265306122448976,0.4386252045826514,0.7771428571428571,0.32558139534883723
16325,2002-2003,Charles Oakley,C,39.0,WAS,74.0,40.0,6.0,21.0,13.0,37.0,70.0,514.0,42.0,1.0,90.0,34.0,55.0,0.0,0.0,23.0,28.0,8.3,0.9,1.7619047619047619,0.9523809523809523,0.14285714285714285,0.5,0.30952380952380953,2.5476190476190474,12.238095238095237,0.41818181818181815,0.8235294117647058,
16324,2002-2003,Shaquille O'Neal,C,30.0,LAL,1841.0,206.0,159.0,196.0,38.0,259.0,483.0,2535.0,67.0,66.0,229.0,725.0,1211.0,0.0,0.0,695.0,451.0,29.5,13.2,27.47761194029851,3.074626865671642,2.373134328358209,2.925373134328358,0.5671641791044776,11.074626865671641,37.83582089552239,0.573905862923204,0.6220689655172413,
16323,2002-2003,Jermaine O'Neal,PF,24.0,IND,1600.0,155.0,178.0,180.0,66.0,202.0,594.0,2864.0,77.0,76.0,277.0,510.0,1260.0,21.0,7.0,610.0,373.0,21.4,10.5,20.77922077922078,2.012987012987013,2.311688311688312,2.3376623376623376,0.8571428571428571,10.337662337662337,37.1948051948052,0.48412698412698413,0.7313725490196078,0.3333333333333333
16322,2002-2003,Dirk Nowitzki,PF,24.0,DAL,2011.0,239.0,82.0,152.0,111.0,81.0,710.0,3117.0,80.0,80.0,206.0,548.0,1489.0,390.0,148.0,690.0,483.0,25.6,16.1,25.1375,2.9875,1.025,1.9,1.3875,9.8875,38.9625,0.4633982538616521,0.8813868613138686,0.37948717948717947
16321,2002-2003,Moochie Norris,PG,29.0,HOU,357.0,196.0,4.0,86.0,55.0,37.0,122.0,1375.0,82.0,3.0,72.0,114.0,330.0,45.0,11.0,134.0,78.0,11.8,1.7,4.353658536585366,2.3902439024390243,0.04878048780487805,1.048780487804878,0.6707317073170732,1.9390243902439024,16.76829268292683,0.40606060606060607,0.6842105263157895,0.24444444444444444
16320,2002-2003,Ira Newble,SF,28.0,ATL,564.0,99.0,26.0,69.0,50.0,86.0,185.0,1931.0,73.0,45.0,174.0,90.0,467.0,84.0,32.0,231.0,70.0,11.7,3.3,7.726027397260274,1.356164383561644,0.3561643835616438,0.9452054794520548,0.684931506849315,3.712328767123288,26.45205479452055,0.49464668094218417,0.7777777777777778,0.38095238095238093
16319,2002-2003,Rasho Nesterovic,C,26.0,MIN,861.0,114.0,116.0,99.0,39.0,146.0,358.0,2337.0,77.0,77.0,256.0,95.0,762.0,2.0,0.0,400.0,61.0,14.7,5.2,11.181818181818182,1.4805194805194806,1.5064935064935066,1.2857142857142858,0.5064935064935064,6.545454545454546,30.350649350649352,0.5249343832020997,0.6421052631578947,0.0
16318,2002-2003,Steve Nash,PG,28.0,DAL,1455.0,598.0,6.0,192.0,85.0,63.0,171.0,2711.0,82.0,82.0,134.0,339.0,1114.0,269.0,111.0,518.0,308.0,22.6,11.6,17.74390243902439,7.2926829268292686,0.07317073170731707,2.341463414634146,1.0365853658536586,2.8536585365853657,33.0609756097561,0.4649910233393178,0.9085545722713865,0.41263940520446096
16317,2002-2003,Eduardo Najera,SF,26.0,DAL,320.0,47.0,22.0,23.0,40.0,90.0,133.0,1103.0,48.0,12.0,129.0,91.0,231.0,1.0,0.0,129.0,62.0,14.8,4.0,6.666666666666667,0.9791666666666666,0.4583333333333333,0.4791666666666667,0.8333333333333334,4.645833333333333,22.979166666666668,0.5584415584415584,0.6813186813186813,0.0
16316,2002-2003,Lee Nailon,SF,27.0,NYK,210.0,26.0,3.0,32.0,6.0,32.0,38.0,405.0,38.0,0.0,46.0,51.0,190.0,1.0,0.0,84.0,42.0,14.3,0.3,5.526315789473684,0.6842105263157895,0.07894736842105263,0.8421052631578947,0.15789473684210525,1.8421052631578947,10.657894736842104,0.4421052631578947,0.8235294117647058,0.0
16315,2002-2003,Bostjan Nachbar,SF,22.0,HOU,29.0,3.0,2.0,6.0,2.0,3.0,8.0,77.0,14.0,1.0,13.0,10.0,31.0,10.0,2.0,11.0,5.0,5.8,-0.1,2.0714285714285716,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.7857142857142857,5.5,0.3548387096774194,0.5,0.2
16314,2002-2003,Mamadou N'Diaye,C,27.0,TOR,120.0,7.0,32.0,21.0,8.0,29.0,53.0,364.0,22.0,8.0,58.0,47.0,96.0,0.0,0.0,43.0,34.0,13.5,0.6,5.454545454545454,0.3181818181818182,1.4545454545454546,0.9545454545454546,0.36363636363636365,3.727272727272727,16.545454545454547,0.4479166666666667,0.723404255319149,
16313,2002-2003,Dikembe Mutombo,C,36.0,NJN,138.0,19.0,37.0,34.0,4.0,54.0,99.0,514.0,24.0,16.0,54.0,55.0,131.0,0.0,0.0,49.0,40.0,11.2,0.8,5.75,0.7916666666666666,1.5416666666666667,1.4166666666666667,0.16666666666666666,6.375,21.416666666666668,0.37404580152671757,0.7272727272727273,
16312,2002-2003,Tracy Murray,SF,31.0,LAL,61.0,12.0,3.0,14.0,5.0,5.0,18.0,193.0,31.0,0.0,22.0,9.0,71.0,38.0,8.0,23.0,7.0,5.2,-0.2,1.967741935483871,0.3870967741935484,0.0967741935483871,0.45161290322580644,0.16129032258064516,0.7419354838709677,6.225806451612903,0.323943661971831,0.7777777777777778,0.21052631578947367
16308,2002-2003,Troy Murphy,PF,22.0,GSW,923.0,106.0,30.0,111.0,65.0,228.0,578.0,2510.0,79.0,79.0,246.0,290.0,749.0,14.0,3.0,338.0,244.0,15.9,6.4,11.683544303797468,1.3417721518987342,0.379746835443038,1.4050632911392404,0.8227848101265823,10.20253164556962,31.772151898734176,0.4512683578104139,0.8413793103448276,0.21428571428571427
16307,2002-2003,Terence Morris,SF,24.0,HOU,182.0,25.0,17.0,29.0,8.0,40.0,88.0,632.0,49.0,0.0,35.0,14.0,176.0,32.0,7.0,82.0,11.0,11.9,0.9,3.7142857142857144,0.5102040816326531,0.3469387755102041,0.5918367346938775,0.16326530612244897,2.6122448979591835,12.89795918367347,0.4659090909090909,0.7857142857142857,0.21875
16303,2002-2003,Jerome Moiso,C,24.0,NOH,205.0,22.0,44.0,46.0,19.0,59.0,119.0,644.0,51.0,1.0,87.0,41.0,171.0,0.0,0.0,89.0,27.0,14.5,1.5,4.019607843137255,0.43137254901960786,0.8627450980392157,0.9019607843137255,0.37254901960784315,3.4901960784313726,12.627450980392156,0.52046783625731,0.6585365853658537,
16302,2002-2003,Nazr Mohammed,C,25.0,ATL,160.0,6.0,21.0,25.0,16.0,47.0,82.0,445.0,35.0,0.0,79.0,41.0,159.0,0.0,0.0,67.0,26.0,12.4,0.4,4.571428571428571,0.17142857142857143,0.6,0.7142857142857143,0.45714285714285713,3.6857142857142855,12.714285714285714,0.42138364779874216,0.6341463414634146,
16301,2002-2003,Cuttino Mobley,SG,27.0,HOU,1280.0,208.0,36.0,166.0,95.0,70.0,233.0,3044.0,73.0,73.0,185.0,282.0,1067.0,318.0,112.0,463.0,242.0,14.7,6.9,17.534246575342465,2.8493150684931505,0.4931506849315068,2.2739726027397262,1.3013698630136987,4.1506849315068495,41.6986301369863,0.4339268978444236,0.8581560283687943,0.3522012578616352
16299,2002-2003,Chris Mills,PF,33.0,GSW,101.0,22.0,3.0,10.0,7.0,19.0,31.0,262.0,21.0,0.0,29.0,18.0,106.0,25.0,7.0,39.0,16.0,12.7,0.3,4.809523809523809,1.0476190476190477,0.14285714285714285,0.47619047619047616,0.3333333333333333,2.380952380952381,12.476190476190476,0.36792452830188677,0.8888888888888888,0.28
16397,2002-2003,Brian Shaw,PG,36.0,LAL,250.0,103.0,13.0,54.0,32.0,20.0,99.0,900.0,72.0,0.0,62.0,15.0,261.0,109.0,38.0,101.0,10.0,10.2,0.6,3.4722222222222223,1.4305555555555556,0.18055555555555555,0.75,0.4444444444444444,1.6527777777777777,12.5,0.38697318007662834,0.6666666666666666,0.3486238532110092
16398,2002-2003,Paul Shirley,PF,25.0,ATL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-28.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.0,,
16399,2002-2003,Bobby Simmons,SG,22.0,WAS,120.0,20.0,3.0,8.0,10.0,33.0,44.0,378.0,36.0,2.0,51.0,35.0,112.0,5.0,0.0,44.0,32.0,13.0,0.9,3.3333333333333335,0.5555555555555556,0.08333333333333333,0.2222222222222222,0.2777777777777778,2.138888888888889,10.5,0.39285714285714285,0.9142857142857143,0.0
16488,2002-2003,Wang Zhizhi,C,25.0,LAC,182.0,10.0,10.0,31.0,8.0,26.0,51.0,412.0,41.0,1.0,41.0,58.0,162.0,47.0,16.0,62.0,42.0,11.6,0.1,4.439024390243903,0.24390243902439024,0.24390243902439024,0.7560975609756098,0.1951219512195122,1.8780487804878048,10.048780487804878,0.38271604938271603,0.7241379310344828,0.3404255319148936
16487,2002-2003,Vincent Yarbrough,SG,21.0,DEN,406.0,130.0,33.0,81.0,57.0,36.0,126.0,1381.0,59.0,39.0,145.0,62.0,428.0,78.0,21.0,168.0,49.0,9.5,1.0,6.88135593220339,2.2033898305084745,0.559322033898305,1.3728813559322033,0.9661016949152542,2.7457627118644066,23.406779661016948,0.3925233644859813,0.7903225806451613,0.2692307692307692
16486,2002-2003,Lorenzen Wright,C,27.0,MEM,797.0,80.0,54.0,110.0,51.0,170.0,358.0,1982.0,70.0,49.0,209.0,223.0,716.0,5.0,0.0,325.0,147.0,14.4,2.5,11.385714285714286,1.1428571428571428,0.7714285714285715,1.5714285714285714,0.7285714285714285,7.542857142857143,28.314285714285713,0.45391061452513964,0.6591928251121076,0.0
16485,2002-2003,Metta World,SF,23.0,IND,1068.0,198.0,50.0,145.0,159.0,101.0,261.0,2317.0,69.0,67.0,242.0,371.0,846.0,211.0,71.0,362.0,273.0,17.6,7.2,15.478260869565217,2.869565217391304,0.7246376811594203,2.101449275362319,2.3043478260869565,5.246376811594203,33.57971014492754,0.42789598108747046,0.7358490566037735,0.33649289099526064
16484,2002-2003,Qyntel Woods,PF,21.0,POR,128.0,12.0,1.0,23.0,15.0,15.0,38.0,334.0,53.0,0.0,36.0,20.0,118.0,9.0,3.0,59.0,7.0,11.2,0.2,2.4150943396226414,0.22641509433962265,0.018867924528301886,0.4339622641509434,0.2830188679245283,1.0,6.30188679245283,0.5,0.35,0.3333333333333333
16483,2002-2003,Loren Woods,C,24.0,MIN,80.0,19.0,13.0,23.0,10.0,27.0,68.0,353.0,38.0,11.0,37.0,27.0,76.0,3.0,1.0,29.0,21.0,9.9,0.4,2.1052631578947367,0.5,0.34210526315789475,0.6052631578947368,0.2631578947368421,2.5,9.289473684210526,0.3815789473684211,0.7777777777777778,0.3333333333333333
16482,2002-2003,Ruben Wolkowyski,PF,29.0,BOS,5.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,7.0,0.0,3.0,4.0,4.0,1.0,0.0,2.0,1.0,1.2,0.0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,3.4285714285714284,0.5,0.25,0.0
16481,2002-2003,Kevin Willis,C,40.0,SAS,297.0,24.0,20.0,60.0,20.0,83.0,143.0,840.0,71.0,6.0,120.0,83.0,257.0,2.0,0.0,123.0,51.0,12.5,1.6,4.183098591549296,0.3380281690140845,0.28169014084507044,0.8450704225352113,0.28169014084507044,3.183098591549296,11.830985915492958,0.4785992217898833,0.6144578313253012,0.0
16480,2002-2003,Corliss Williamson,SF,29.0,DET,987.0,104.0,27.0,126.0,44.0,147.0,211.0,2061.0,82.0,1.0,238.0,300.0,826.0,11.0,2.0,374.0,237.0,15.7,4.9,12.036585365853659,1.2682926829268293,0.32926829268292684,1.5365853658536586,0.5365853658536586,4.365853658536586,25.134146341463413,0.45278450363196127,0.79,0.18181818181818182
16479,2002-2003,Walt Williams,SF,32.0,DAL,363.0,59.0,26.0,35.0,42.0,53.0,154.0,1161.0,66.0,1.0,141.0,50.0,341.0,171.0,64.0,134.0,31.0,11.7,2.5,5.5,0.8939393939393939,0.3939393939393939,0.5303030303030303,0.6363636363636364,3.1363636363636362,17.59090909090909,0.39296187683284456,0.62,0.3742690058479532
16475,2002-2003,Scott Williams,C,34.0,PHO,273.0,22.0,21.0,32.0,27.0,72.0,121.0,872.0,69.0,33.0,159.0,42.0,292.0,2.0,0.0,120.0,33.0,9.7,1.1,3.9565217391304346,0.3188405797101449,0.30434782608695654,0.463768115942029,0.391304347826087,2.7971014492753623,12.63768115942029,0.410958904109589,0.7857142857142857,0.0
16474,2002-2003,Monty Williams,SF,31.0,PHI,92.0,26.0,5.0,17.0,12.0,12.0,33.0,276.0,21.0,2.0,33.0,32.0,80.0,2.0,0.0,34.0,24.0,12.5,0.5,4.380952380952381,1.2380952380952381,0.23809523809523808,0.8095238095238095,0.5714285714285714,2.142857142857143,13.142857142857142,0.425,0.75,0.0
16473,2002-2003,Jerome Williams,PF,29.0,TOR,691.0,95.0,26.0,98.0,116.0,231.0,419.0,2346.0,71.0,63.0,197.0,281.0,535.0,6.0,1.0,267.0,156.0,15.6,5.4,9.732394366197184,1.3380281690140845,0.36619718309859156,1.380281690140845,1.6338028169014085,9.154929577464788,33.04225352112676,0.49906542056074765,0.5551601423487544,0.16666666666666666
16472,2002-2003,Jay Williams,PG,21.0,CHI,714.0,350.0,17.0,171.0,86.0,27.0,168.0,1961.0,75.0,54.0,179.0,161.0,685.0,202.0,65.0,273.0,103.0,12.2,0.8,9.52,4.666666666666667,0.22666666666666666,2.28,1.1466666666666667,2.6,26.14666666666667,0.39854014598540144,0.639751552795031,0.3217821782178218
16471,2002-2003,Jason Williams,PG,27.0,MEM,919.0,631.0,10.0,168.0,91.0,25.0,187.0,2407.0,76.0,76.0,130.0,131.0,859.0,404.0,143.0,333.0,110.0,17.1,4.7,12.092105263157896,8.302631578947368,0.13157894736842105,2.210526315789474,1.1973684210526316,2.789473684210526,31.67105263157895,0.38766006984866125,0.8396946564885496,0.35396039603960394
16470,2002-2003,Frank Williams,PG,22.0,NYK,28.0,34.0,2.0,17.0,7.0,3.0,15.0,167.0,21.0,0.0,20.0,6.0,33.0,16.0,6.0,9.0,4.0,6.4,-0.1,1.3333333333333333,1.619047619047619,0.09523809523809523,0.8095238095238095,0.3333333333333333,0.8571428571428571,7.9523809523809526,0.2727272727272727,0.6666666666666666,0.375
16469,2002-2003,Eric Williams,SF,30.0,BOS,746.0,140.0,19.0,97.0,86.0,143.0,239.0,2350.0,82.0,79.0,234.0,268.0,575.0,110.0,37.0,254.0,201.0,13.1,6.0,9.097560975609756,1.7073170731707317,0.23170731707317074,1.1829268292682926,1.048780487804878,4.658536585365853,28.658536585365855,0.44173913043478263,0.75,0.33636363636363636
16468,2002-2003,Brandon Williams,SF,27.0,ATL,2.0,0.0,0.0,3.0,2.0,2.0,0.0,19.0,6.0,0.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,-10.4,-0.2,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,3.1666666666666665,0.14285714285714285,,0.0
16467,2002-2003,Alvin Williams,PG,28.0,TOR,1027.0,416.0,21.0,128.0,111.0,55.0,190.0,2638.0,78.0,78.0,170.0,239.0,905.0,146.0,48.0,396.0,187.0,16.7,5.5,13.166666666666666,5.333333333333333,0.2692307692307692,1.641025641025641,1.4230769230769231,3.141025641025641,33.82051282051282,0.4375690607734807,0.7824267782426778,0.3287671232876712
16466,2002-2003,Aaron Williams,C,31.0,NJN,500.0,88.0,57.0,85.0,27.0,137.0,194.0,1597.0,81.0,0.0,206.0,130.0,439.0,1.0,0.0,199.0,102.0,11.9,3.7,6.172839506172839,1.0864197530864197,0.7037037037037037,1.0493827160493827,0.3333333333333333,4.08641975308642,19.71604938271605,0.4533029612756264,0.7846153846153846,0.0
16462,2002-2003,Chris Wilcox,PF,20.0,LAC,171.0,21.0,12.0,26.0,7.0,32.0,72.0,479.0,46.0,3.0,65.0,50.0,140.0,0.0,0.0,73.0,25.0,12.5,0.6,3.717391304347826,0.45652173913043476,0.2608695652173913,0.5652173913043478,0.15217391304347827,2.260869565217391,10.41304347826087,0.5214285714285715,0.5,
16458,2002-2003,Rodney White,SG,22.0,DEN,650.0,121.0,32.0,156.0,45.0,43.0,170.0,1563.0,72.0,19.0,134.0,125.0,638.0,134.0,32.0,260.0,98.0,9.8,-0.4,9.027777777777779,1.6805555555555556,0.4444444444444444,2.1666666666666665,0.625,2.9583333333333335,21.708333333333332,0.40752351097178685,0.784,0.23880597014925373
16457,2002-2003,Jahidi White,C,26.0,WAS,67.0,2.0,12.0,9.0,1.0,37.0,36.0,230.0,16.0,8.0,33.0,25.0,53.0,0.0,0.0,25.0,17.0,14.8,0.6,4.1875,0.125,0.75,0.5625,0.0625,4.5625,14.375,0.4716981132075472,0.68,
5,2002-2003,Adam Harrington,SG,22.0,TOT,60.0,24.0,2.0,4.0,4.0,2.0,14.0,222.0,38.0,0.0,16.0,8.0,74.0,28.0,,,,6.400000000000001,0.1,1.5789473684210527,0.631578947368421,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.42105263157894735,5.842105263157895,,,
16456,2002-2003,David Wesley,SG,32.0,NOH,1217.0,251.0,9.0,132.0,109.0,38.0,137.0,2710.0,73.0,73.0,173.0,237.0,1037.0,316.0,134.0,449.0,185.0,15.1,7.0,16.671232876712327,3.4383561643835616,0.1232876712328767,1.8082191780821917,1.4931506849315068,2.3972602739726026,37.12328767123287,0.43297974927675986,0.7805907172995781,0.4240506329113924
33,2002-2003,Anthony Goldwire,PG,31.0,TOT,428.0,186.0,0.0,48.0,46.0,22.0,122.0,1414.0,118.0,4.0,86.0,78.0,366.0,194.0,,,,8.644444444444444,2.9,3.6271186440677967,1.576271186440678,0.0,0.4067796610169492,0.3898305084745763,1.2203389830508475,11.983050847457626,,,
59,2002-2003,Bimbo Coles,PG,34.0,TOT,308.0,144.0,8.0,56.0,34.0,22.0,96.0,1382.0,70.0,22.0,120.0,84.0,336.0,64.0,,,,7.166666666666667,0.0,4.4,2.057142857142857,0.11428571428571428,0.8,0.4857142857142857,1.6857142857142857,19.742857142857144,,,
572,2002-2003,Tyrone Hill,PF,34.0,TOT,624.0,82.0,52.0,136.0,92.0,252.0,530.0,2702.0,112.0,86.0,344.0,160.0,612.0,0.0,,,,9.833333333333334,2.6999999999999997,5.571428571428571,0.7321428571428571,0.4642857142857143,1.2142857142857142,0.8214285714285714,6.982142857142857,24.125,,,
509,2002-2003,Shammond Williams,PG,27.0,TOT,1764.0,764.0,16.0,322.0,228.0,66.0,396.0,5288.0,262.0,30.0,404.0,320.0,1622.0,722.0,,,,12.566666666666668,8.200000000000001,6.732824427480916,2.9160305343511452,0.061068702290076333,1.2290076335877862,0.8702290076335878,1.7633587786259541,20.18320610687023,,,
491,2002-2003,Ryan Humphrey,PF,23.0,TOT,186.0,22.0,36.0,46.0,18.0,68.0,130.0,888.0,96.0,2.0,150.0,78.0,240.0,0.0,,,,4.733333333333333,-1.0,1.9375,0.22916666666666666,0.375,0.4791666666666667,0.1875,2.0625,9.25,,,
482,2002-2003,Ronald Murray,SG,23.0,TOT,4040.0,962.0,62.0,636.0,312.0,168.0,678.0,9442.0,414.0,96.0,618.0,1084.0,3698.0,860.0,,,,10.391666666666667,5.3,9.758454106280194,2.323671497584541,0.1497584541062802,1.536231884057971,0.7536231884057971,2.0434782608695654,22.806763285024154,,,
462,2002-2003,Ray Allen,SG,27.0,TOT,3426.0,668.0,28.0,396.0,206.0,188.0,574.0,5760.0,152.0,150.0,440.0,690.0,2726.0,1066.0,,,,21.5,18.2,22.539473684210527,4.394736842105263,0.18421052631578946,2.6052631578947367,1.355263157894737,5.0131578947368425,37.89473684210526,,,
417,2002-2003,Mikki Moore,C,27.0,TOT,848.0,150.0,72.0,144.0,48.0,222.0,478.0,3280.0,220.0,40.0,560.0,212.0,636.0,0.0,,,,10.133333333333333,6.4,3.8545454545454545,0.6818181818181818,0.32727272727272727,0.6545454545454545,0.21818181818181817,3.1818181818181817,14.909090909090908,,,
416,2002-2003,Mike Wilks,PG-SG,23.0,TOT,548.0,276.0,10.0,122.0,100.0,68.0,190.0,2448.0,216.0,14.0,232.0,184.0,548.0,124.0,,,,9.3,1.2,2.537037037037037,1.2777777777777777,0.046296296296296294,0.5648148148148148,0.46296296296296297,1.1944444444444444,11.333333333333334,,,
415,2002-2003,Mike Miller,SF,22.0,TOT,2022.0,340.0,42.0,250.0,84.0,92.0,590.0,4372.0,130.0,104.0,346.0,372.0,1718.0,600.0,,,,15.866666666666667,7.9,15.553846153846154,2.6153846153846154,0.3230769230769231,1.9230769230769231,0.6461538461538462,5.246153846153846,33.63076923076923,,,
